DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,CHANGE
05-Dec-2025,106,107.24,104.61,105.11,"8,064,109",0.29
08-Dec-2025,105.11,106.89,104.8,105.98,"5,457,026",0.87
09-Dec-2025,106.5,111.98,106.26,110.93,"26,095,718",4.95
10-Dec-2025,111,122.02,111,122.02,"22,694,037",11.09
11-Dec-2025,123.6,126.35,118.61,119.53,"22,621,137",-2.49
12-Dec-2025,119.8,124.25,118,123.34,"10,495,201",3.81
15-Dec-2025,124,132.99,123,130.38,"22,034,043",7.04
16-Dec-2025,132.9,132.9,125.5,126.4,"12,590,798",-3.98
17-Dec-2025,126.39,130.5,126.07,127.13,"8,788,354",0.73
18-Dec-2025,128.34,129.94,123,123.93,"12,515,509",-3.2
19-Dec-2025,125,125.47,117.5,118.98,"11,761,471",-4.95
22-Dec-2025,118.7,122.54,117,119.31,"12,631,515",0.33
23-Dec-2025,119.5,120.75,117,117.91,"4,149,040",-1.4
24-Dec-2025,118.66,119.25,116.95,117.26,"2,644,654",-0.65
26-Dec-2025,117.86,125,117,121.94,"11,104,545",4.68
29-Dec-2025,123,125,120.5,121.49,"4,432,371",-0.45
30-Dec-2025,121.49,122.29,118.9,119.48,"3,932,226",-2.01
31-Dec-2025,121,121.5,115,117.43,"12,221,022",-2.05
01-Jan-2026,118.02,119.69,117.11,118.05,"3,693,932",0.62
02-Jan-2026,118.54,119.4,116.3,116.76,"5,760,092",-1.29
05-Jan-2026,116.76,120.8,116.35,116.85,"12,370,813",0.09
06-Jan-2026,117.25,120.01,116.3,118.76,"10,007,002",1.91
07-Jan-2026,118.76,122.25,118.76,120.89,"10,874,404",2.13
08-Jan-2026,121.44,122.95,118.6,119.69,"7,927,503",-1.2
09-Jan-2026,120.2,120.2,117,117.99,"5,443,365",-1.7
12-Jan-2026,117.99,120,116.65,117.29,"6,048,415",-0.7
13-Jan-2026,117.32,118.7,116.55,117.79,"7,908,210",0.5
14-Jan-2026,118.1,119.73,116.66,116.94,"7,421,312",-0.85
15-Jan-2026,117.49,118,114.2,115.07,"5,799,356",-1.87
16-Jan-2026,115.61,117.9,115.5,115.93,"5,383,244",0.86
19-Jan-2026,116.4,119.45,116.26,118.95,"6,893,560",3.02
20-Jan-2026,119.4,123.25,118.25,122.48,"18,462,082",3.53
21-Jan-2026,122.9,123.8,120,120.6,"8,151,363",-1.88
22-Jan-2026,120.87,123.5,120,122.18,"8,929,196",1.58
23-Jan-2026,122.3,122.4,120,120.3,"4,011,367",-1.88
26-Jan-2026,120.4,122.9,120.4,121.53,"8,462,736",1.23
27-Jan-2026,119.94,119.94,117,117.68,"6,299,536",-3.85
28-Jan-2026,117.7,119.15,116.7,117.06,"4,971,525",-0.62
29-Jan-2026,117,117.75,112.11,113.52,"6,444,326",-3.54
30-Jan-2026,114,119,113.62,115.19,"4,509,070",1.67
02-Feb-2026,115.2,116.5,114.5,115.01,"2,618,372",-0.18
03-Feb-2026,115.01,115.99,114,114.52,"3,497,756",-0.49
04-Feb-2026,114.52,116,114.05,114.39,"2,128,518",-0.13
06-Feb-2026,114.39,114.7,111.1,112.36,"3,155,523",-2.03
09-Feb-2026,113,113.5,108.99,109.85,"3,508,467",-2.51
10-Feb-2026,109.85,110.6,108.06,109.15,"1,613,819",-0.7
11-Feb-2026,109.95,113.8,108.99,112.9,"4,049,647",3.75
12-Feb-2026,113.6,114.59,109,111.32,"4,478,272",-1.58
13-Feb-2026,110,113.8,109.52,112.87,"2,824,279",1.55
16-Feb-2026,113.44,113.44,104.55,106.25,"5,372,281",-6.62
17-Feb-2026,106,108.3,103.5,105.2,"4,733,246",-1.05
18-Feb-2026,106.35,109.1,103.81,108.26,"4,867,844",3.06
19-Feb-2026,108.95,108.95,97.71,100.44,"4,905,983",-7.82
20-Feb-2026,102.87,110,97.03,108.43,"5,336,405",7.99
23-Feb-2026,108.5,109.5,100.5,101.82,"3,895,329",-6.61
